WKT,nama,deskripsi
"POLYGON ((106.8819347 -6.2948349, 106.8834153 -6.298674, 106.8842499 -6.3021697, 106.8849151 -6.3029802, 106.8868033 -6.3044305, 106.887962 -6.3049423, 106.8964158 -6.3069928, 106.8978964 -6.3077606, 106.8995057 -6.3087416, 106.9008575 -6.309744, 106.9015871 -6.3104905, 106.9027887 -6.3110024, 106.9034754 -6.311045, 106.905943 -6.3043481, 106.9058913 -6.2995784, 106.9033378 -6.2993225, 106.9032091 -6.2995571, 106.9017714 -6.2992585, 106.9010204 -6.2990239, 106.8946689 -6.297339, 106.8932798 -6.2975594, 106.8906405 -6.296749, 106.8894818 -6.2947654, 106.8819347 -6.2948349))",Taman Mini Indonesia Indah,
